rmax,name,lon,lat
24,Erisdorf,9.484,48.119
24,Muttensweiler,9.714,48.039
39,Altisried,10.378,47.963
33,Fulgenstadt,9.447,48.023
33,Kimratshofen,10.159,47.797
24,Sauggart,9.639,48.17
39,Osterhofen,9.816,47.936
24,Obereisenbach,9.641,47.681
55,Zogenweiler,9.504,47.833
46,Michelwinnaden,9.727,47.965
24,Reute,9.7,47.9
24,Zollenreute,9.641,47.929
33,Reinstetten,9.947,48.111
79,Rohrdorf,10.079,47.726
24,Unterwilzingen,9.54,48.266
39,Zell,10.206,47.9
24,Leubas,10.336,47.765
55,Waldbeuren,9.345,47.912
24,Filzingen,10.122,48.143
46,Wiedemannsdorf,10.097,47.559
28,Enzisreute,9.707,47.879
24,Kranzegg,10.324,47.585
55,Kaesers,10.271,47.83
28,Schammach,9.679,48.125
39,Zussdorf,9.432,47.85
24,Bellamont,9.909,48.011
24,Hasenweiler,9.462,47.834
24,Ebratshofen,10.035,47.619
28,Ettenkirch,9.519,47.708
46,Weihungszell,10.027,48.229
79,Lindenau,9.859,47.554
33,Dietenwengen,9.87,48.019
39,Buehl,9.934,48.221
33,Regglisweiler,10.057,48.242
39,Mettenberg,9.823,48.112
66,Wolketsweiler,9.498,47.78
33,Rupertshofen,9.669,48.151
33,Grossholzleute,10.085,47.68
24,Bronnen,9.907,48.247
28,Loppenhausen,10.396,48.163
39,Steinental,10.026,47.939
24,Raderach,9.443,47.696
28,Buergermoos,9.569,47.66
46,Niederraunau,10.38,48.225
112,Muehlhausen,9.818,47.968
28,Wattenweiler,9.721,47.994
24,Roggenzell,9.75,47.625
28,Riedhirsch,9.929,47.62
28,Kappel,9.821,47.989
46,Herfatz,9.818,47.705
28,Zwiefaltendorf,9.517,48.215
55,Otterswang,9.645,47.977
33,Burgau,9.536,48.127
33,Zell an der Rot,10.045,48.027
24,Ziegelberg,10.245,47.859
28,Winterreute,9.857,48.086
24,Stockenweiler,9.79,47.619
24,Unterraderach,9.445,47.685
28,Seltmans,10.093,47.64
28,Deppenhausen,9.662,48.259
24,Dietershausen,9.602,48.181
39,Hailtingen,9.534,48.142
33,Wengen,10.146,47.676
33,Rieden,10.072,47.907
46,Diepoldshofen,9.945,47.844
39,Kreuzaecker,9.401,47.692
55,Weiler,9.596,47.838
33,Imberg,10.314,47.498
33,Rohr,9.837,47.869
66,Zaumberg,10.195,47.585
33,Stegrot,9.932,47.83
46,Pflummern,9.42,48.171
28,Kirchen,9.629,48.274
33,Wangen,10.058,48.258
24,Diesenbach,10.185,47.819
28,Baustetten,9.885,48.205
39,Laucherthal (Hohenzollern),9.277,48.084
24,Baltringen,9.864,48.174
39,Guenzegg,10.342,47.88
39,Engerazhofen,9.977,47.778
24,Mieterkingen,9.451,48.049
28,Erbisreute,9.694,47.81
28,Wagneritz,10.293,47.561
39,Oberlangnau,9.657,47.631
24,Bockighofen,9.768,48.231
28,Roehrwangen,9.784,48.148
28,Grueningen,9.457,48.168
33,Herlazhofen,10.012,47.792
