rmax,name,lon,lat
86,Stanin,22.2,51.87
60,Stezyca,21.779,51.58
176,Stoczek Lukowski,21.969,51.961
103,Trojanow,21.816,51.689
176,Zelechow,21.9,51.808
60,Bobrowniki,21.933,51.549
86,Brzozowica Duza,22.616,51.95
103,Ploski,23.253,52.882
72,Rakowiska,23.085,52.063
60,Romaszki,23.052,51.823
60,Zanklewo,22.392,53.249
60,Nowy Dwor,23.542,53.635
176,Plaska,23.262,53.904
176,Sidra,23.448,53.554
211,Suchowola,23.104,53.57
86,Suprasl,23.338,53.206
86,Suraz,22.958,52.95
176,Sztabin,23.098,53.681
72,Szudzialowo,23.656,53.298
103,Turosn Koscielna,23.05,53.009
147,Wyszki,22.981,52.841
72,Sobolewo,23.27,53.111
86,Sokole,23.514,53.084
72,Sokolda,23.469,53.247
72,Stanowisko,23.494,53.966
86,Kamienna Stara,23.295,53.688
72,Stara Kamionka,23.556,53.364
103,Zukow,23.407,51.608
60,Zulinki,22.94,51.839
72,Zurobice,22.933,52.524
72,Huszcza,23.304,51.864
72,Adamowka,22.693,50.259
60,Baligrod,22.287,49.336
60,Bialobrzegi,22.35,50.098
86,Blazowa,22.096,49.882
123,Boguchwala,21.942,49.984
72,Besko,21.951,49.588
123,Bircza,22.475,49.691
176,Bukowsko,22.059,49.478
72,Czarna Gorna,22.677,49.32
103,Czudec,21.837,49.945
176,Cisna,22.329,49.211
103,Dukla,21.683,49.551
60,Dzikowiec,21.861,50.253
147,Grodzisko Dolne,22.463,50.162
103,Hyzne,22.187,49.915
72,Jawornik Polski,22.284,49.889
60,Kanczuga,22.416,49.984
72,Komancza,22.065,49.338
60,Krasne,22.086,50.057
60,Kroscienko Wyzne,21.835,49.679
72,Lubenia,21.922,49.933
60,Lutowiska,22.691,49.254
72,Orly,22.812,49.873
103,Pilchy,21.893,53.686
147,Pisanica,22.579,53.823
86,Piski,21.861,52.994
60,Pogobie Tylne,21.748,53.529
60,Popowo,22.398,53.621
72,Bondary,23.746,52.942
60,Bor,22.969,53.758
72,Chraboly,22.983,53.273
60,Topczewo,22.893,52.846
103,Wiejki,23.783,53.038
60,Wierobie,23.806,53.104
60,Wierzchlesie,23.527,53.309
72,Nozdrzec,22.196,49.773
176,Pruchnik,22.514,49.904
253,Rakszawa,22.241,50.155
72,Ranizow,21.97,50.255
86,Rokietnica,22.643,49.902
72,Sieniawa,22.609,50.178
123,Sokolow Malopolski,22.12,50.231
72,Swilcza,21.902,50.066
60,Tyczyn,22.033,49.964
